Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
Anchor Bakery        [ÿproductÿdetailsÿ],Flower 1.0g,3675,2.67,8.34,3.1x,415961
Tom's Hemp&cannabis        [ÿproductÿdetailsÿ],Infused,1858,2.67,7.97,3.0x,412648
Orgrow        [ÿproductÿdetailsÿ],Flower 1.0g,7190,2.68,8.9,3.3x,412784
Green Island Growers        [ÿproductÿdetailsÿ],Flower 1.0g,5530,2.68,8.05,3.0x,412950
Methow Horticulture        [ÿproductÿdetailsÿ],Flower 1.0g,2080,2.68,9.37,3.5x,414143
Zenta Garden        [ÿproductÿdetailsÿ],Flower 1.0g,1797,2.68,9.3,3.5x,423681
Top Cut Farms        [ÿproductÿdetailsÿ],Flower 1.0g,3327,2.69,7.88,2.9x,412299
Canndo        [ÿproductÿdetailsÿ],Flower 1.0g,1082,2.69,8.92,3.3x,412430
High Five Farms        [ÿproductÿdetailsÿ],Flower 1.0g,2855,2.7,8.28,3.1x,416746
Frosted Cannabis        [ÿproductÿdetailsÿ],Infused,87299,2.7,8.96,3.3x,425450
1937 Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1628,2.71,8.96,3.3x,416738
Leaph        [ÿproductÿdetailsÿ],Preroll 1.0g,13082,2.72,8.51,3.1x,417010
Gensys One        [ÿproductÿdetailsÿ],Preroll 2.0g,2720,2.72,7.81,2.9x,412593
Green Zombie        [ÿproductÿdetailsÿ],Flower 1.0g,1470,2.72,11.23,4.1x,414114
Platinum Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,9079,2.72,9.63,3.5x,417200
Medicine Woman        [ÿproductÿdetailsÿ],Preroll 1.5g,2569,2.73,9.26,3.4x,413179
509 Da Kine        [ÿproductÿdetailsÿ],Flower 1.0g,7639,2.73,9.45,3.5x,412599
Going Green        [ÿproductÿdetailsÿ],Flower 1.0g,5033,2.73,8.38,3.1x,413110
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,11783,2.74,9.4,3.4x,412597
G&s Greenery        [ÿproductÿdetailsÿ],Preroll 1.0g,2289,2.75,8.32,3.0x,415986
Downtown Cannabis Company        [ÿproductÿdetailsÿ],Preroll 1.0g,2200,2.75,9.34,3.4x,420213
Sweetwater Farms        [ÿproductÿdetailsÿ],Preroll 1.0g,8924,2.75,8.31,3.0x,424256
Kush Valley        [ÿproductÿdetailsÿ],Flower 1.0g,4675,2.75,8.78,3.2x,416606
Leaves of Grass        [ÿproductÿdetailsÿ],Flower 1.0g,4428,2.75,8.41,3.1x,416693
Emerald Evolution        [ÿproductÿdetailsÿ],Preroll 0.75g,4840,2.76,6.45,2.3x,412392
New Leaf Enterprises        [ÿproductÿdetailsÿ],Preroll 1.0g,18072,2.76,8.55,3.1x,412070
Tucker Ranch        [ÿproductÿdetailsÿ],Preroll 1.0g,1278,2.76,8.83,3.2x,415922
The Plant Factory        [ÿproductÿdetailsÿ],Flower 1.0g,3179,2.76,8.96,3.2x,416827
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Preroll 1.0g,133355,2.77,8.85,3.2x,413462
Buddy Boy Farms        [ÿproductÿdetailsÿ],Flower 1.0g,19339,2.78,8.6,3.1x,412053
Alis Group        [ÿproductÿdetailsÿ],Flower 1.0g,8177,2.78,8.64,3.1x,415700
Salish Sativas        [ÿproductÿdetailsÿ],Flower 1.0g,7263,2.78,9.61,3.5x,415914
Ag Grow        [ÿproductÿdetailsÿ],Preroll 0.75g,5535,2.79,8.4,3.0x,412557
Bacons Buds        [ÿproductÿdetailsÿ],Preroll 1.0g,19589,2.79,9.06,3.3x,412288
Knights Hemplar        [ÿproductÿdetailsÿ],Preroll 1.0g,30493,2.79,8.78,3.1x,412341
Jsm Nisqually        [ÿproductÿdetailsÿ],Flower 1.0g,3170,2.79,9.06,3.2x,416584
Agrijuana        [ÿproductÿdetailsÿ],Flower 1.0g,22523,2.8,9.01,3.2x,415998
Winter Farms        [ÿproductÿdetailsÿ],Flower 1.0g,6691,2.8,9.52,3.4x,416130
Delta#nine        [ÿproductÿdetailsÿ],Preroll 1.0g,1095,2.82,7.99,2.8x,412747
Blue Rock Acres        [ÿproductÿdetailsÿ],Flower 1.0g,1144,2.82,9.67,3.4x,412357
Double Dutch        [ÿproductÿdetailsÿ],Flower 1.0g,7776,2.82,9.03,3.2x,413084
North West Roots        [ÿproductÿdetailsÿ],Flower 1.0g,2509,2.82,9.38,3.3x,413651
Absolute Oils        [ÿproductÿdetailsÿ],Preroll 1.0g,1355,2.83,9.06,3.2x,421839
Deepwater Botanicals        [ÿproductÿdetailsÿ],Preroll 1.0g,1405,2.84,9.09,3.2x,412154
THC Farm        [ÿproductÿdetailsÿ],Preroll 1.0g,8162,2.84,8.15,2.9x,416100
Honey Creek Enterprises        [ÿproductÿdetailsÿ],Preroll 1.0g,4252,2.84,8.36,2.9x,416517
Green Freedom        [ÿproductÿdetailsÿ],Preroll 1.25g,6308,2.85,8.99,3.2x,412515
Sysco Pancho's        [ÿproductÿdetailsÿ],Flower 1.0g,4055,2.85,8.92,3.1x,415762
Weed Snobs        [ÿproductÿdetailsÿ],Flower 1.0g,1568,2.86,8.61,3.0x,412711
Rootworx        [ÿproductÿdetailsÿ],Preroll 1.0g,6186,2.87,8.2,2.9x,413665
North Gardens        [ÿproductÿdetailsÿ],Preroll 1.0g,17338,2.88,9.09,3.2x,416448
Honu Enterprises        [ÿproductÿdetailsÿ],Flower 1.0g,10753,2.88,9.6,3.3x,412097
Bbb Farms        [ÿproductÿdetailsÿ],Flower 1.0g,3433,2.88,8.48,2.9x,412601
Toucan Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1143,2.89,10.19,3.5x,412741
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Flower 2.0g,87292,2.89,9.65,3.3x,416502
Rootworx        [ÿproductÿdetailsÿ],Edible,2487,2.89,11.05,3.8x,413665
The High Road        [ÿproductÿdetailsÿ],Preroll 1.0g,5820,2.91,8.1,2.8x,415739
Inflorescence        [ÿproductÿdetailsÿ],Flower 1.0g,15540,2.91,9.87,3.4x,415156
Son Lux        [ÿproductÿdetailsÿ],Flower 1.0g,1922,2.91,9.28,3.2x,416566
Om Shiv        [ÿproductÿdetailsÿ],Flower 1.0g,1475,2.92,7.74,2.7x,412235
Red Frog        [ÿproductÿdetailsÿ],Flower 1.0g,11020,2.92,9.32,3.2x,412437
Pioneer Production And Processing        [ÿproductÿdetailsÿ],Preroll 1.0g,1900,2.93,9.03,3.1x,416063
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Preroll 2.0g,11395,2.93,9.98,3.4x,416502
High End Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1725,2.93,9.6,3.3x,414200
Peace & Love Productions        [ÿproductÿdetailsÿ],Flower 1.0g,2020,2.94,9.42,3.2x,413193
White Star        [ÿproductÿdetailsÿ],Flower 1.0g,4416,2.94,7.35,2.5x,416579
The Sunshine Tiki Hut        [ÿproductÿdetailsÿ],Flower 1.0g,1624,2.94,9.64,3.3x,417198
W.o.w. Industries        [ÿproductÿdetailsÿ],Flower 1.0g,2044,2.95,8.91,3.0x,413922
Eagle Tree Farms        [ÿproductÿdetailsÿ],Flower 1.0g,4262,2.95,9.56,3.2x,422190
WA Grower        [ÿproductÿdetailsÿ],Flower 1.0g,11759,2.96,9.75,3.3x,417380
Edgemont Group        [ÿproductÿdetailsÿ],Flower 1.0g,14649,2.96,9.28,3.1x,422993
Lifted Holdings        [ÿproductÿdetailsÿ],Preroll 1.0g,16648,2.97,8.92,3.0x,417174
Evergreen Production        [ÿproductÿdetailsÿ],Flower 1.0g,3446,2.97,9.1,3.1x,412815
Budco Farms        [ÿproductÿdetailsÿ],Flower 1.0g,16307,2.97,9.65,3.2x,412902
Hang Roots        [ÿproductÿdetailsÿ],Preroll 1.0g,4343,2.98,10.24,3.4x,415771
Doctor And Crook        [ÿproductÿdetailsÿ],Flower 1.0g,10492,2.98,9.36,3.1x,416831
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Preroll 1.5g,25893,2.99,8.72,2.9x,413075
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Flower 1.0g,155067,2.99,9.87,3.3x,412882
Fire House Productions        [ÿproductÿdetailsÿ],Flower 1.0g,12112,2.99,9.68,3.2x,421103
Blc        [ÿproductÿdetailsÿ],Flower 1.0g,12519,2.99,8.69,2.9x,425046
Dose Oil        [ÿproductÿdetailsÿ],Preroll 0.5g,1260,3,7.77,2.6x,423842
Dutch Brothers        [ÿproductÿdetailsÿ],Preroll 1.0g,2760,3,10.33,3.4x,412246
West Plains Ag        [ÿproductÿdetailsÿ],Preroll 1.0g,3324,3,8.97,3.0x,412754
Gold Services        [ÿproductÿdetailsÿ],Preroll 1.0g,1350,3,8.78,2.9x,412861
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Preroll 1.0g,2373,3,7.94,2.6x,413075
Stone Supply        [ÿproductÿdetailsÿ],Preroll 1.0g,2160,3,8.98,3.0x,413463
Lilac City Gardens        [ÿproductÿdetailsÿ],Preroll 1.0g,7353,3,9.6,3.2x,415719
Surefire Growers        [ÿproductÿdetailsÿ],Preroll 1.0g,1005,3,9.23,3.1x,415813
Quality Growers        [ÿproductÿdetailsÿ],Preroll 1.0g,2130,3,8.61,2.9x,417338
NW Connoisseurs        [ÿproductÿdetailsÿ],Preroll 1.0g,2595,3,8.87,3.0x,421766
Land of Lizards        [ÿproductÿdetailsÿ],Preroll 2.0g,10539,3,9.97,3.3x,412096
Medusa Gardens        [ÿproductÿdetailsÿ],Preroll 2.0g,3270,3,9.72,3.2x,412294
Sourface        [ÿproductÿdetailsÿ],Preroll 3.0g,4200,3,5.91,2.0x,412679
Hidden Valley Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1140,3,9.22,3.1x,412316
Omg Sykes        [ÿproductÿdetailsÿ],Flower 1.0g,27606,3,9.09,3.0x,412720
Chiliwist Creek Farm        [ÿproductÿdetailsÿ],Flower 1.0g,3660,3,9.55,3.2x,413657
Laughing Grass Marijuana Production And Proce        [ÿproductÿdetailsÿ],Flower 1.0g,1011,3,10.31,3.4x,414145
Hilltop Highgrade        [ÿproductÿdetailsÿ],Flower 1.0g,2340,3,9.6,3.2x,415958
Meii        [ÿproductÿdetailsÿ],Flower 1.0g,1503,3,9.83,3.3x,416021
Fresh Kind Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1590,3,9.24,3.1x,416039
Blissful Choice        [ÿproductÿdetailsÿ],Flower 1.0g,1800,3,9.25,3.1x,416203
The Hollingsworth Cannabis Company        [ÿproductÿdetailsÿ],Flower 1.0g,1305,3,10.78,3.6x,416406
O.b.c. LLC        [ÿproductÿdetailsÿ],Flower 1.0g,1035,3,10.58,3.5x,416544
Rgl Industries        [ÿproductÿdetailsÿ],Flower 1.0g,11664,3,10.22,3.4x,416626
Gardens Royale        [ÿproductÿdetailsÿ],Flower 1.0g,1200,3,8.7,2.9x,416700
Ladera Farms        [ÿproductÿdetailsÿ],Flower 1.0g,2151,3,9.14,3.0x,417301
Evergreen Hydro Farms        [ÿproductÿdetailsÿ],Flower 1.0g,3270,3,9.76,3.3x,418524
Cannaman Farms        [ÿproductÿdetailsÿ],Flower 1.0g,2228,3,10.83,3.6x,419969
Redtail        [ÿproductÿdetailsÿ],Flower 2.0g,2040,3,11.81,3.9x,416310
The Hollingsworth Cannabis Company        [ÿproductÿdetailsÿ],Infused,1290,3,9.64,3.2x,416406
Fire Four LLC        [ÿproductÿdetailsÿ],Infused,3030,3,8.85,2.9x,416795
Lost Lake Gardens        [ÿproductÿdetailsÿ],Preroll 1.0g,1548,3.01,8.83,2.9x,412978
Experience Organics        [ÿproductÿdetailsÿ],Flower 1.0g,10839,3.01,9.91,3.3x,412072
Lucky Devil Farms        [ÿproductÿdetailsÿ],Flower 1.0g,7378,3.01,9.57,3.2x,414040
Treedom        [ÿproductÿdetailsÿ],Preroll 0.75g,5626,3.02,8.98,3.0x,413920
Sugarleaf Farm        [ÿproductÿdetailsÿ],Flower 1.0g,14440,3.02,10.35,3.4x,423406
Hannah Industries        [ÿproductÿdetailsÿ],Preroll 1.0g,80450,3.03,9.22,3.0x,424223
The Cascade Gnome        [ÿproductÿdetailsÿ],Flower 1.0g,1838,3.03,8.64,2.9x,413177
El Rey De La Kush        [ÿproductÿdetailsÿ],Flower 1.0g,4096,3.03,9.19,3.0x,422324
Origens        [ÿproductÿdetailsÿ],Flower 1.0g,7566,3.04,9.72,3.2x,412891
Bang's Cannabis Company        [ÿproductÿdetailsÿ],Preroll 0.75g,1596,3.05,7.92,2.6x,412402
Diosa Verde        [ÿproductÿdetailsÿ],Flower 1.0g,5022,3.05,10.05,3.3x,412594
Deepwater Botanicals        [ÿproductÿdetailsÿ],Flower 1.0g,8765,3.07,10.89,3.5x,412154
Tranquil Forest        [ÿproductÿdetailsÿ],Flower 1.0g,1675,3.07,9.23,3.0x,415831
Cannaman Farms        [ÿproductÿdetailsÿ],Preroll 1.0g,7332,3.08,9.24,3.0x,419969
Evergreen Production        [ÿproductÿdetailsÿ],Preroll 1.25g,2176,3.08,9.9,3.2x,416601
Nugreen        [ÿproductÿdetailsÿ],Flower 1.0g,2451,3.08,11.42,3.7x,413943
Bmf Washington        [ÿproductÿdetailsÿ],Flower 1.0g,64443,3.09,9.39,3.0x,412149
Leaph        [ÿproductÿdetailsÿ],Flower 1.0g,9196,3.09,10.23,3.3x,417010
1937 Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1722,3.09,9.16,3.0x,419820
Bondi Farms        [ÿproductÿdetailsÿ],Flower 1.0g,10944,3.1,9.95,3.2x,412141
Wow Weed        [ÿproductÿdetailsÿ],Flower 1.0g,1363,3.1,10.85,3.5x,413038
Filucy Bay Farms        [ÿproductÿdetailsÿ],Flower 1.0g,3175,3.1,9.3,3.0x,415456
Boggy Boon        [ÿproductÿdetailsÿ],Flower 1.0g,22352,3.1,9.53,3.1x,416935
Suspended Brands        [ÿproductÿdetailsÿ],Flower 1.0g,39371,3.11,9.61,3.1x,412132
Symington Holdings Ii        [ÿproductÿdetailsÿ],Flower 1.0g,4208,3.11,8.84,2.8x,415777
Greenrush        [ÿproductÿdetailsÿ],Preroll 1.0g,5223,3.12,8.77,2.8x,412295
Northwest 7 Point        [ÿproductÿdetailsÿ],Flower 1.0g,2466,3.12,9.16,2.9x,412441
Northwest Grown Products        [ÿproductÿdetailsÿ],Flower 1.0g,8580,3.12,10.68,3.4x,416462
Agro Couture        [ÿproductÿdetailsÿ],Flower 1.0g,17401,3.12,9.68,3.1x,417142
Mt Baker Homegrown        [ÿproductÿdetailsÿ],Preroll 1.0g,1679,3.13,8.66,2.8x,412500
Freya Farm        [ÿproductÿdetailsÿ],Preroll 1.0g,3886,3.13,9.38,3.0x,416690
Heavenly Buds        [ÿproductÿdetailsÿ],Preroll 1.0g,4300,3.13,10.63,3.4x,417147
4evergreen Trees        [ÿproductÿdetailsÿ],Flower 1.0g,14180,3.13,9.69,3.1x,413855
The Cascade Gnome        [ÿproductÿdetailsÿ],Preroll 1.0g,1470,3.15,7.93,2.5x,413177
"Legendary Laboratories, LLC        [ÿproductÿdetailsÿ]",Preroll 1.0g,4142,3.17,8.99,2.8x,424500
Grx2        [ÿproductÿdetailsÿ],Preroll 1.0g,1725,3.18,9.47,3.0x,424285
Green Ghost        [ÿproductÿdetailsÿ],Flower 1.0g,2217,3.18,9.68,3.0x,412301
Hazy Daze        [ÿproductÿdetailsÿ],Flower 1.0g,6074,3.18,9.44,3.0x,412452
Dna Gardens        [ÿproductÿdetailsÿ],Preroll 1.0g,1371,3.19,8.36,2.6x,413464
Green Freedom        [ÿproductÿdetailsÿ],Flower 1.0g,16197,3.19,10.5,3.3x,412515
Heavyweight Heights        [ÿproductÿdetailsÿ],Flower 1.0g,1940,3.19,10.36,3.3x,417024
Dandelion Farms        [ÿproductÿdetailsÿ],Flower 1.0g,3664,3.2,9.52,3.0x,417155
Green Haven LLC        [ÿproductÿdetailsÿ],Flower 1.0g,41874,3.2,9.88,3.1x,421941
Northwest Wonderland        [ÿproductÿdetailsÿ],Edible,9741,3.2,6.21,1.9x,416140
Secret Gardens of Washington        [ÿproductÿdetailsÿ],Preroll 1.0g,10975,3.21,9.26,2.9x,412431
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Preroll 1.0g,38901,3.21,9.38,2.9x,414281
Viva Cannabis        [ÿproductÿdetailsÿ],Preroll 3.0g,19246,3.21,10.34,3.2x,416609
The Green Vault        [ÿproductÿdetailsÿ],Flower 1.0g,12093,3.21,9.89,3.1x,415711
"Pacala,  Inc        [ÿproductÿdetailsÿ]",Flower 1.0g,7796,3.21,9.63,3.0x,415970
Dynamic Harvest        [ÿproductÿdetailsÿ],Flower 1.0g,9537,3.22,10.51,3.3x,416393
Downtown Cannabis Company        [ÿproductÿdetailsÿ],Flower 1.0g,24080,3.23,10.48,3.3x,420213
Kush Farms        [ÿproductÿdetailsÿ],Infused,9930,3.23,10.17,3.2x,414287
Cannasol Farms        [ÿproductÿdetailsÿ],Flower 1.0g,4609,3.24,10.42,3.2x,412240
Sunshine Farming        [ÿproductÿdetailsÿ],Flower 1.0g,49224,3.24,10.42,3.2x,412869
Solar Joes        [ÿproductÿdetailsÿ],Flower 1.0g,2585,3.24,10.93,3.4x,415819
Spadybud        [ÿproductÿdetailsÿ],Flower 1.0g,3479,3.24,10.17,3.1x,416019
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Preroll 1.5g,36169,3.25,9.34,2.9x,417068
Jmr Sun Farms Ii        [ÿproductÿdetailsÿ],Flower 1.0g,1502,3.25,9.62,3.0x,412279
Kudu Pharms        [ÿproductÿdetailsÿ],Flower 1.0g,2259,3.25,11.66,3.6x,414197
U4ik Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,3770,3.25,9.84,3.0x,414272
Bella Jane's        [ÿproductÿdetailsÿ],Flower 1.0g,8575,3.25,9.9,3.0x,416762
Bbb Farms        [ÿproductÿdetailsÿ],Infused,21378,3.25,8.41,2.6x,412601
Prince Farms        [ÿproductÿdetailsÿ],Preroll 1.5g,7072,3.26,9.46,2.9x,422368
420 Natural        [ÿproductÿdetailsÿ],Flower 1.0g,5282,3.26,10.57,3.2x,416426
Cannasol Farms        [ÿproductÿdetailsÿ],Infused,1252,3.26,9.43,2.9x,412240
Inland Empire Growing        [ÿproductÿdetailsÿ],Flower 1.0g,8364,3.27,9.72,3.0x,412760
Jms. Consultants        [ÿproductÿdetailsÿ],Flower 1.0g,2210,3.27,11.95,3.7x,416423
Forbidden Farms        [ÿproductÿdetailsÿ],Flower 1.0g,15604,3.28,9.26,2.8x,412274
Leef        [ÿproductÿdetailsÿ],Flower 1.0g,7514,3.28,10.24,3.1x,413085
Pinnacle NW        [ÿproductÿdetailsÿ],Flower 1.0g,6628,3.28,10.36,3.2x,422257
Top Shelf        [ÿproductÿdetailsÿ],Flower 1.0g,32232,3.28,10.61,3.2x,423396
Winterlife        [ÿproductÿdetailsÿ],Flower 2.0g,2132,3.28,9.53,2.9x,412808
Cannaseur's Choice        [ÿproductÿdetailsÿ],Preroll 1.0g,20570,3.29,9.35,2.8x,416908
M And R Distributing        [ÿproductÿdetailsÿ],Flower 1.0g,35393,3.29,10.42,3.2x,412258
Curious Crow Cannabis        [ÿproductÿdetailsÿ],Infused,4316,3.29,10.41,3.2x,416657
Olympus Horticulture        [ÿproductÿdetailsÿ],Preroll 1.0g,4950,3.3,9.43,2.9x,413107
Emerald Jane's        [ÿproductÿdetailsÿ],Flower 1.0g,7318,3.3,11.09,3.4x,412148
Arbor Enterprises        [ÿproductÿdetailsÿ],Flower 1.0g,8110,3.3,9.78,3.0x,416043
Ogz Fire Weed        [ÿproductÿdetailsÿ],Flower 1.0g,21781,3.3,9.75,3.0x,416737
J.e.t.        [ÿproductÿdetailsÿ],Flower 1.0g,2410,3.3,10.59,3.2x,416990
Spinning Heads        [ÿproductÿdetailsÿ],Flower 1.0g,1677,3.31,11.53,3.5x,413718
Golden Tree        [ÿproductÿdetailsÿ],Flower 1.0g,43056,3.31,10.12,3.1x,416107
Washington's Best        [ÿproductÿdetailsÿ],Flower 1.0g,84952,3.31,10.27,3.1x,416199
Knights Hemplar        [ÿproductÿdetailsÿ],Flower 1.0g,13875,3.32,10.24,3.1x,412341
Mt Baker Homegrown        [ÿproductÿdetailsÿ],Flower 1.0g,10584,3.32,10.02,3.0x,412500
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Flower 1.0g,35854,3.32,9.61,2.9x,414281
Rolling Farms        [ÿproductÿdetailsÿ],Flower 1.0g,65007,3.32,10.5,3.2x,416113
Herban Myth        [ÿproductÿdetailsÿ],Flower 2.0g,1992,3.32,9.37,2.8x,412123
Firebros        [ÿproductÿdetailsÿ],Preroll 0.75g,18444,3.33,9.25,2.8x,416025
Highland Gardens        [ÿproductÿdetailsÿ],Preroll 1.0g,3080,3.33,9.14,2.7x,415940
Manna Production        [ÿproductÿdetailsÿ],Flower 1.0g,1266,3.33,9.59,2.9x,412678
Pingston Creek Botanical        [ÿproductÿdetailsÿ],Flower 1.0g,4288,3.33,10.66,3.2x,412826
'oh' Mcdonald Farms        [ÿproductÿdetailsÿ],Flower 1.0g,3973,3.33,10.76,3.2x,413650
Highland Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,2847,3.33,8.56,2.6x,415940
NW Connoisseurs        [ÿproductÿdetailsÿ],Flower 1.0g,3012,3.33,11.07,3.3x,421766
Synchronic        [ÿproductÿdetailsÿ],Flower 1.0g,1627,3.34,10,3.0x,416524
Evergrow Northwest        [ÿproductÿdetailsÿ],Flower 1.0g,7121,3.34,10.22,3.1x,416804
Rainier Acres        [ÿproductÿdetailsÿ],Flower 1.0g,6775,3.35,10.69,3.2x,416942
Solar Joes        [ÿproductÿdetailsÿ],Infused,22802,3.35,11.06,3.3x,415819
Prince Farms        [ÿproductÿdetailsÿ],Flower 1.0g,7754,3.36,10.7,3.2x,422368
Land of Lizards        [ÿproductÿdetailsÿ],Edible,6400,3.36,10.31,3.1x,412096
Billy's Goat (greatest of All Things)        [ÿproductÿdetailsÿ],Flower 1.0g,4171,3.37,9.72,2.9x,412179
Cascadia Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,17892,3.37,10.26,3.0x,412964
502 Processor's Group        [ÿproductÿdetailsÿ],Infused,19450,3.37,10.76,3.2x,413478
Zoobees Doobees        [ÿproductÿdetailsÿ],Flower 1.0g,2744,3.38,9.88,2.9x,412497
Sasquatch Cannabis Company        [ÿproductÿdetailsÿ],Flower 1.0g,2865,3.38,10.65,3.1x,416561
Puffin Farm        [ÿproductÿdetailsÿ],Preroll 1.0g,8015,3.39,9.64,2.8x,413021
Cannabis Northwest        [ÿproductÿdetailsÿ],Preroll 2.0g,2739,3.39,9.99,2.9x,412738
Fine Detail Greenway        [ÿproductÿdetailsÿ],Flower 1.0g,10439,3.39,10.53,3.1x,412400
Oz Gardenz        [ÿproductÿdetailsÿ],Flower 1.0g,8079,3.39,11.25,3.3x,413434
Cordus        [ÿproductÿdetailsÿ],Flower 1.0g,17169,3.39,10.72,3.2x,418921
Budd's Sunny Days Growers        [ÿproductÿdetailsÿ],Flower 1.0g,1455,3.4,9.99,2.9x,412903
Plan C Farms LLC        [ÿproductÿdetailsÿ],Preroll 1.0g,22834,3.41,10.05,2.9x,416206
Khush Kush        [ÿproductÿdetailsÿ],Preroll 1.0g,5332,3.42,9.85,2.9x,413145
Ladyhelm Farm        [ÿproductÿdetailsÿ],Flower 3.5g,2682,3.42,13.04,3.8x,412372
Emerald City Growers        [ÿproductÿdetailsÿ],Flower 1.0g,6178,3.43,9.66,2.8x,416433
Hazy Daze        [ÿproductÿdetailsÿ],Edible,3771,3.43,9.93,2.9x,412452
Fireline Cannabis        [ÿproductÿdetailsÿ],Preroll 1.0g,25326,3.44,10.19,3.0x,417571
Agape Research WA        [ÿproductÿdetailsÿ],Flower 1.0g,2250,3.44,10.73,3.1x,413293
Cannaman Farms        [ÿproductÿdetailsÿ],Infused,3012,3.44,12.53,3.6x,419969
Big Ridge Farms        [ÿproductÿdetailsÿ],Edible,8295,3.44,7.89,2.3x,413139
Platinum Enterprises        [ÿproductÿdetailsÿ],Flower 1.0g,3492,3.45,9.61,2.8x,414115
Hang Roots        [ÿproductÿdetailsÿ],Flower 1.0g,9650,3.45,11.74,3.4x,415771
Treehawk Farms        [ÿproductÿdetailsÿ],Preroll 1.0g,20798,3.46,9.43,2.7x,412193
Sound Cannabis        [ÿproductÿdetailsÿ],Flower 1.0g,11426,3.46,10.75,3.1x,417237
Inland Empire Growing        [ÿproductÿdetailsÿ],Infused,2078,3.46,12.05,3.5x,412760
Cultivar Farms        [ÿproductÿdetailsÿ],Preroll 1.0g,12799,3.47,9.72,2.8x,417095
Nettles Unlimited        [ÿproductÿdetailsÿ],Flower 1.0g,6450,3.47,11.02,3.2x,412762
Og Farms        [ÿproductÿdetailsÿ],Flower 1.0g,8556,3.49,9.48,2.7x,412687
Grow Op Farms        [ÿproductÿdetailsÿ],Flower 1.0g,125137,3.49,11.49,3.3x,413287
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Flower 1.0g,34790,3.49,11.53,3.3x,415971
Green Zombie        [ÿproductÿdetailsÿ],Infused,3210,3.49,6.15,1.8x,414114
Wicked Weed        [ÿproductÿdetailsÿ],Preroll 1.0g,4025,3.5,9.94,2.8x,416155
Tucker Ranch        [ÿproductÿdetailsÿ],Preroll 1.5g,1190,3.5,10.23,2.9x,415922
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Vape 0.5g,1026,3.5,9.69,2.8x,416502
Bulldog Weed        [ÿproductÿdetailsÿ],Flower 1.0g,4602,3.5,11.66,3.3x,412050
Mno        [ÿproductÿdetailsÿ],Flower 1.0g,4376,3.5,10.25,2.9x,413090
Canna Pharmz Company        [ÿproductÿdetailsÿ],Flower 1.0g,1291,3.5,9.19,2.6x,413210
Green Bluff Greenhouse        [ÿproductÿdetailsÿ],Flower 1.0g,1421,3.5,11.81,3.4x,417398
Double Dutch        [ÿproductÿdetailsÿ],Flower 2.0g,1224,3.5,8.81,2.5x,413084
Amber Brick        [ÿproductÿdetailsÿ],Concentrate 0.25g,1373,3.5,9.11,2.6x,416929
Peak Supply        [ÿproductÿdetailsÿ],Concentrate 0.5g,1750,3.5,13.85,4.0x,413077
Jv Ranch        [ÿproductÿdetailsÿ],Infused,2520,3.5,11.06,3.2x,416125
Boggy Boon        [ÿproductÿdetailsÿ],Infused,12326,3.5,10.84,3.1x,416935
Jbc Grow        [ÿproductÿdetailsÿ],Flower 1.0g,2596,3.52,10.67,3.0x,413631
Rootworx        [ÿproductÿdetailsÿ],Flower 1.0g,8164,3.52,11.18,3.2x,413665
Green Acre Pharms        [ÿproductÿdetailsÿ],Flower 1.0g,22478,3.53,11.3,3.2x,413099
Ahui        [ÿproductÿdetailsÿ],Flower 1.0g,9039,3.54,11.01,3.1x,412015
Kai'dro        [ÿproductÿdetailsÿ],Flower 1.0g,4771,3.54,10.47,3.0x,413652
The High Road        [ÿproductÿdetailsÿ],Flower 1.0g,4255,3.54,10.33,2.9x,415739
Puffin Farm        [ÿproductÿdetailsÿ],Flower 1.0g,6378,3.55,10.47,3.0x,413021
The High Point        [ÿproductÿdetailsÿ],Flower 1.0g,8471,3.55,10.35,2.9x,413625
Surefire Growers        [ÿproductÿdetailsÿ],Flower 1.0g,13519,3.56,10.88,3.1x,415813
G&s Greenery        [ÿproductÿdetailsÿ],Flower 1.0g,13406,3.57,11.1,3.1x,415986
