Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
Atomic Green        [ÿproductÿdetailsÿ],Flower 14.0g,1911,29.4,74.28,2.5x,413209
Cannasol Farms        [ÿproductÿdetailsÿ],Flower 14.0g,9401,29.45,75.88,2.6x,412240
Alliance 502        [ÿproductÿdetailsÿ],Flower 7.0g,1913,29.46,81.25,2.8x,412949
Cloud 9 Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1874,29.56,77.5,2.6x,412704
Sky High Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,8877,29.6,78.98,2.7x,424091
Pinoy Inc        [ÿproductÿdetailsÿ],Flower 28.0g,2403,29.62,102.16,3.4x,424047
Pacific Canna Clones        [ÿproductÿdetailsÿ],Flower 7.0g,2082,29.75,82.6,2.8x,412994
Pioneer Production And Processing        [ÿproductÿdetailsÿ],Flower 7.0g,5595,29.75,84.34,2.8x,416063
North Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,4789,29.75,83.88,2.8x,416448
Heavenly Buds        [ÿproductÿdetailsÿ],Flower 7.0g,15435,29.79,79.58,2.7x,417147
The Green Vault        [ÿproductÿdetailsÿ],Flower 14.0g,7237,29.85,83.21,2.8x,415711
Quality Brand        [ÿproductÿdetailsÿ],Flower 14.0g,13479,29.89,88.09,2.9x,417229
Calyx And Trichome Creations        [ÿproductÿdetailsÿ],Flower 7.0g,2786,29.96,81.91,2.7x,417106
Green Labs        [ÿproductÿdetailsÿ],Flower 28.0g,5940,30,95.23,3.2x,413076
Coastal Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,9044,30.01,83.97,2.8x,412408
Happy Valley Farms        [ÿproductÿdetailsÿ],Flower 7.0g,3381,30.01,88.31,2.9x,412567
Fresh Productions        [ÿproductÿdetailsÿ],Flower 14.0g,15050,30.1,87.68,2.9x,423101
D And L Enterprises        [ÿproductÿdetailsÿ],Flower 28.0g,2072,30.17,103.79,3.4x,416400
Cultivar Farms        [ÿproductÿdetailsÿ],Flower 7.0g,16597,30.24,77.48,2.6x,417095
Alis Group        [ÿproductÿdetailsÿ],Flower 28.0g,1672,30.33,70.13,2.3x,415700
4evergreen Trees        [ÿproductÿdetailsÿ],Flower 14.0g,7836,30.45,84.24,2.8x,413855
Hypothesis Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,5856,30.5,78.97,2.6x,416519
The High Point        [ÿproductÿdetailsÿ],Flower 14.0g,2224,30.63,63.84,2.1x,413625
Bella Jane's        [ÿproductÿdetailsÿ],Flower 14.0g,4790,30.88,86.67,2.8x,416762
Skord        [ÿproductÿdetailsÿ],Flower 7.0g,5208,31,79.39,2.6x,413180
WA Grower        [ÿproductÿdetailsÿ],Flower 14.0g,34836,31.17,88.77,2.8x,417380
Green Zombie        [ÿproductÿdetailsÿ],Flower 14.0g,1372,31.18,58.99,1.9x,414114
Agrijuana        [ÿproductÿdetailsÿ],Flower 14.0g,1795,31.4,113.25,3.6x,415998
North Coast Growers        [ÿproductÿdetailsÿ],Flower 7.0g,3244,31.5,88.73,2.8x,413163
Emerald Peaks Garden        [ÿproductÿdetailsÿ],Flower 7.0g,2520,31.5,91.46,2.9x,414464
Driftboat        [ÿproductÿdetailsÿ],Flower 7.0g,9891,31.5,69.52,2.2x,416551
Naked Emperor        [ÿproductÿdetailsÿ],Flower 28.0g,2900,31.67,97.44,3.1x,416231
Meii        [ÿproductÿdetailsÿ],Flower 14.0g,1107,31.85,89.24,2.8x,416021
Sugarleaf Farm        [ÿproductÿdetailsÿ],Flower 14.0g,9314,32.17,81.76,2.5x,423406
Filucy Bay Farms        [ÿproductÿdetailsÿ],Flower 28.0g,1610,32.2,97.88,3.0x,415456
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,1448,32.3,115.16,3.6x,412597
Sasquatch Cannabis Company        [ÿproductÿdetailsÿ],Flower 14.0g,3985,32.83,91.58,2.8x,416561
Pdt Technologies        [ÿproductÿdetailsÿ],Flower 28.0g,16533,33,97.26,2.9x,415707
"Farmers Distributors-wa, Inc        [ÿproductÿdetailsÿ]",Flower 28.0g,17160,33,102.09,3.1x,420031
Poorman Enterprises        [ÿproductÿdetailsÿ],Flower 14.0g,3672,33.17,87.54,2.6x,415921
Leaph        [ÿproductÿdetailsÿ],Flower 14.0g,11723,33.17,105.21,3.2x,417010
Royal Tree Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,22190,33.2,87.74,2.6x,412425
Washington Packaging And Processing        [ÿproductÿdetailsÿ],Flower 28.0g,6279,33.38,99.97,3.0x,424045
Cinc-o-dos        [ÿproductÿdetailsÿ],Flower 28.0g,3763,33.6,94.87,2.8x,412566
Washington Source        [ÿproductÿdetailsÿ],Flower 28.0g,4140,33.6,96.15,2.9x,418443
Rochester Farms        [ÿproductÿdetailsÿ],Flower 14.0g,17359,34.04,82.06,2.4x,413002
Medusa Gardens        [ÿproductÿdetailsÿ],Flower 28.0g,9760,34.31,96.27,2.8x,412294
Sourface        [ÿproductÿdetailsÿ],Flower 28.0g,22230,34.41,79.86,2.3x,412679
Buddy Boy Farms        [ÿproductÿdetailsÿ],Flower 14.0g,15504,34.53,93.05,2.7x,412053
Stone Supply        [ÿproductÿdetailsÿ],Flower 14.0g,6660,34.74,98.26,2.8x,413463
Bondi Farms        [ÿproductÿdetailsÿ],Flower 14.0g,7168,34.8,106.98,3.1x,412141
Aurum Farms        [ÿproductÿdetailsÿ],Flower 7.0g,10535,34.81,91.76,2.6x,424484
Secret Gardens of Washington        [ÿproductÿdetailsÿ],Flower 7.0g,5915,35,85.95,2.5x,412431
Firebros        [ÿproductÿdetailsÿ],Flower 7.0g,7700,35,88.97,2.5x,416025
Hidden Valley Farms        [ÿproductÿdetailsÿ],Flower 14.0g,2030,35,101.48,2.9x,412316
Bbb Farms        [ÿproductÿdetailsÿ],Flower 28.0g,4620,35,82.48,2.4x,412601
Hilltop Highgrade        [ÿproductÿdetailsÿ],Flower 28.0g,1995,35,88.96,2.5x,415958
Dogtown Pioneers        [ÿproductÿdetailsÿ],Flower 28.0g,3500,35,105.29,3.0x,416538
Kush Comfort Farms        [ÿproductÿdetailsÿ],Flower 28.0g,2625,35,101.7,2.9x,417735
Kokua Services        [ÿproductÿdetailsÿ],Infused,1050,35,97.37,2.8x,412074
Alpha Budz        [ÿproductÿdetailsÿ],Flower 28.0g,2859,35.25,98.88,2.8x,413066
Serenity Gardens        [ÿproductÿdetailsÿ],Flower 28.0g,9408,35.27,99.9,2.8x,416194
Evergreen Production        [ÿproductÿdetailsÿ],Flower 14.0g,5055,35.31,99.37,2.8x,412815
Orgrow        [ÿproductÿdetailsÿ],Flower 14.0g,2175,35.41,88.41,2.5x,412784
G-7 Grow        [ÿproductÿdetailsÿ],Flower 28.0g,14196,35.45,111.33,3.1x,417526
Green Chiefs        [ÿproductÿdetailsÿ],Flower 14.0g,3778,35.55,95.06,2.7x,412672
Ninja Gardens        [ÿproductÿdetailsÿ],Flower 28.0g,10665,35.69,96.77,2.7x,417001
Rgl Industries        [ÿproductÿdetailsÿ],Flower 14.0g,20018,35.75,110.17,3.1x,416626
Fc Processor-3        [ÿproductÿdetailsÿ],Flower 28.0g,4284,35.93,109,3.0x,413952
El Rey De La Kush        [ÿproductÿdetailsÿ],Flower 14.0g,4232,36.17,106.84,3.0x,422324
Tj's Organics        [ÿproductÿdetailsÿ],Flower 7.0g,5973,36.2,94.67,2.6x,416941
Omg Sykes        [ÿproductÿdetailsÿ],Flower 14.0g,1588,36.36,110.34,3.0x,412720
Double Dutch        [ÿproductÿdetailsÿ],Flower 14.0g,1050,36.6,106.58,2.9x,413084
Growstate-one        [ÿproductÿdetailsÿ],Flower 14.0g,3010,36.75,81.75,2.2x,414395
Og Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1524,37.16,103.13,2.8x,412687
Ladera Farms        [ÿproductÿdetailsÿ],Flower 28.0g,3725,37.19,100.42,2.7x,417301
The High Road        [ÿproductÿdetailsÿ],Flower 14.0g,1107,37.67,109.52,2.9x,415739
W.o.w. Industries        [ÿproductÿdetailsÿ],Flower 28.0g,14174,38,104.44,2.7x,413922
Leaves of Grass        [ÿproductÿdetailsÿ],Flower 28.0g,2005,38,115.33,3.0x,416693
Quincy Green        [ÿproductÿdetailsÿ],Flower 28.0g,12454,38.04,80.18,2.1x,412358
Nugreen        [ÿproductÿdetailsÿ],Flower 14.0g,7456,38.38,105.23,2.7x,413943
Licensee 420278 is no longer active        [ÿproductÿdetailsÿ],Flower 14.0g,2310,38.5,110.75,2.9x,420278
Pacific Glo        [ÿproductÿdetailsÿ],Flower 14.0g,7276,38.5,84,2.2x,422928
Inland Empire Growing        [ÿproductÿdetailsÿ],Flower 14.0g,29280,38.7,107.04,2.8x,412760
Suspended Brands        [ÿproductÿdetailsÿ],Flower 14.0g,7564,39.08,107.72,2.8x,412132
Winter Farms        [ÿproductÿdetailsÿ],Flower 14.0g,4209,39.2,105.23,2.7x,416130
Evergreen Gropro        [ÿproductÿdetailsÿ],Flower 14.0g,2156,39.2,103.77,2.6x,416412
Treedom        [ÿproductÿdetailsÿ],Flower 14.0g,7692,39.43,96.29,2.4x,413920
Articulated Solutions        [ÿproductÿdetailsÿ],Flower 14.0g,12960,39.51,114.16,2.9x,416586
Sunshine Farming        [ÿproductÿdetailsÿ],Flower 14.0g,15800,39.64,116.16,2.9x,412869
Green Haven LLC        [ÿproductÿdetailsÿ],Flower 14.0g,29030,39.94,108.81,2.7x,421941
Syncline Northwest        [ÿproductÿdetailsÿ],Flower 28.0g,1440,40,146.55,3.7x,412844
1937 Farms        [ÿproductÿdetailsÿ],Flower 28.0g,5000,40,133.85,3.3x,416738
The Happy Crowd        [ÿproductÿdetailsÿ],Flower 28.0g,6400,40,96.43,2.4x,416843
Boggy Boon        [ÿproductÿdetailsÿ],Flower 14.0g,3939,40.06,119.95,3.0x,416935
Edgemont Group        [ÿproductÿdetailsÿ],Flower 14.0g,2511,40.17,120.41,3.0x,422993
Filucy Bay Farms        [ÿproductÿdetailsÿ],Flower 14.0g,2178,40.25,98.24,2.4x,415456
D And S Farms        [ÿproductÿdetailsÿ],Flower 28.0g,27718,40.43,116.49,2.9x,412831
Spinning Heads        [ÿproductÿdetailsÿ],Flower 14.0g,13026,40.59,115.42,2.8x,413718
Lucky Devil Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1330,40.6,98.73,2.4x,414040
M And R Distributing        [ÿproductÿdetailsÿ],Flower 14.0g,6440,40.77,123.88,3.0x,412258
Inflorescence        [ÿproductÿdetailsÿ],Flower 14.0g,6064,40.79,125.47,3.1x,415156
Grassroots Pharm        [ÿproductÿdetailsÿ],Flower 14.0g,1024,40.95,119.99,2.9x,417303
Cascade Growers        [ÿproductÿdetailsÿ],Flower 28.0g,2712,41.33,103.17,2.5x,412180
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Flower 14.0g,220194,41.57,107.65,2.6x,412882
Evergreen Production        [ÿproductÿdetailsÿ],Flower 14.0g,1960,41.61,129.41,3.1x,416601
Walden        [ÿproductÿdetailsÿ],Flower 28.0g,1461,41.87,111.32,2.7x,416445
Cascadia Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,2478,42,121.09,2.9x,412964
Golden Tree        [ÿproductÿdetailsÿ],Flower 14.0g,13566,42,125.35,3.0x,416107
Zenta Garden        [ÿproductÿdetailsÿ],Flower 14.0g,1344,42,113.41,2.7x,423681
Gecko Growers        [ÿproductÿdetailsÿ],Flower 28.0g,1176,42,117.17,2.8x,412135
Cannasol Farms        [ÿproductÿdetailsÿ],Flower 28.0g,1820,42,118.68,2.8x,412240
Pdt Technologies        [ÿproductÿdetailsÿ],Flower 28.0g,2520,42,106.83,2.5x,415704
Evergreen Gropro        [ÿproductÿdetailsÿ],Flower 28.0g,9786,42,120.65,2.9x,416412
Dream Catcher        [ÿproductÿdetailsÿ],Flower 28.0g,3906,42,78.47,1.9x,416527
Superior Harvest        [ÿproductÿdetailsÿ],Flower 28.0g,2268,42,146.97,3.5x,416977
Poorman Enterprises        [ÿproductÿdetailsÿ],Flower 28.0g,14836,42.08,130.79,3.1x,415921
Top Shelf        [ÿproductÿdetailsÿ],Flower 14.0g,19340,42.12,125.5,3.0x,423396
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Flower 28.0g,4550,42.2,128.53,3.0x,416902
Forbidden Farms        [ÿproductÿdetailsÿ],Flower 28.0g,8588,42.66,76.91,1.8x,412274
Billy's Goat (greatest of All Things)        [ÿproductÿdetailsÿ],Flower 14.0g,9660,42.93,113.15,2.6x,412179
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Flower 28.0g,136390,43.13,117.43,2.7x,416502
Seven Blades Northwest        [ÿproductÿdetailsÿ],Flower 28.0g,1610,43.33,128.29,3.0x,422227
Daring Farms        [ÿproductÿdetailsÿ],Flower 28.0g,2360,43.43,116.57,2.7x,415881
Evergreen Hydro Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1434,43.67,137.89,3.2x,418524
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Flower 14.0g,18293,44.22,112.17,2.5x,413075
Acme Acres LLC        [ÿproductÿdetailsÿ],Flower 28.0g,1964,44.38,140.53,3.2x,412892
Crystal Forest Farms        [ÿproductÿdetailsÿ],Flower 14.0g,6380,44.57,104.26,2.3x,415694
Green Acre Pharms        [ÿproductÿdetailsÿ],Flower 14.0g,10698,44.74,120.64,2.7x,413099
Knights Hemplar        [ÿproductÿdetailsÿ],Flower 14.0g,3888,44.76,116.89,2.6x,412341
Bmf Washington        [ÿproductÿdetailsÿ],Flower 28.0g,16481,44.88,124.95,2.8x,412149
Canna Organix        [ÿproductÿdetailsÿ],Flower 14.0g,13545,45,130.77,2.9x,415835
The Sunshine Tiki Hut        [ÿproductÿdetailsÿ],Flower 14.0g,1665,45,119.94,2.7x,417198
Sound Cannabis        [ÿproductÿdetailsÿ],Flower 28.0g,1187,45,191.81,4.3x,417237
Hill Top Growers        [ÿproductÿdetailsÿ],Flower 28.0g,2925,45,143.93,3.2x,425153
Washington Bud Company        [ÿproductÿdetailsÿ],Flower 14.0g,5734,45.02,125.6,2.8x,412752
High Five Farms        [ÿproductÿdetailsÿ],Flower 28.0g,11950,45.16,125.29,2.8x,416746
Kush Valley        [ÿproductÿdetailsÿ],Flower 28.0g,10460,45.43,106.89,2.4x,416606
Pcf Management        [ÿproductÿdetailsÿ],Flower 14.0g,2548,45.5,94.49,2.1x,412062
Bad Ass Herbs        [ÿproductÿdetailsÿ],Flower 28.0g,3760,45.71,154.65,3.4x,412626
Sweetwater Farms        [ÿproductÿdetailsÿ],Flower 14.0g,3300,46.19,132.78,2.9x,424256
Growing Like a Weed        [ÿproductÿdetailsÿ],Flower 14.0g,1792,46.48,126.8,2.7x,419128
Monkey Grass Farms        [ÿproductÿdetailsÿ],Flower 28.0g,3620,46.48,86.85,1.9x,412618
Natural Mystic Farms        [ÿproductÿdetailsÿ],Flower 28.0g,2036,46.83,162.69,3.5x,412155
Over the Top        [ÿproductÿdetailsÿ],Flower 14.0g,1369,46.84,104.77,2.2x,412056
Leef        [ÿproductÿdetailsÿ],Flower 28.0g,6836,47.06,108.99,2.3x,413085
Green Island Growers        [ÿproductÿdetailsÿ],Flower 14.0g,2273,47.21,120.65,2.6x,412950
Ag Grow        [ÿproductÿdetailsÿ],Flower 14.0g,1072,47.36,94.04,2.0x,412557
Cannaseur's Choice        [ÿproductÿdetailsÿ],Flower 14.0g,9718,47.4,129.15,2.7x,416908
Virginia Company        [ÿproductÿdetailsÿ],Flower 14.0g,20860,47.43,122.01,2.6x,414038
K&m Growers        [ÿproductÿdetailsÿ],Flower 28.0g,2740,47.5,123.46,2.6x,412249
Rootworx        [ÿproductÿdetailsÿ],Flower 14.0g,2260,47.6,125.64,2.6x,413665
Surefire Growers        [ÿproductÿdetailsÿ],Flower 14.0g,3402,47.6,120.01,2.5x,415813
Twenty Plus        [ÿproductÿdetailsÿ],Flower 28.0g,3808,47.6,145.1,3.0x,413088
Fire House Productions        [ÿproductÿdetailsÿ],Flower 14.0g,15634,47.76,113.79,2.4x,421103
Peak Supply        [ÿproductÿdetailsÿ],Flower 28.0g,8571,47.88,123.03,2.6x,413077
Budco Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1855,48,127.76,2.7x,412902
Washington Pot        [ÿproductÿdetailsÿ],Flower 28.0g,1344,48,157.45,3.3x,415738
Dna Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,1687,48.18,150.78,3.1x,413464
White Star        [ÿproductÿdetailsÿ],Flower 28.0g,55489,48.19,100.21,2.1x,416579
Mt Baker Homegrown        [ÿproductÿdetailsÿ],Flower 14.0g,1723,48.31,126.97,2.6x,412500
Dutch Brothers        [ÿproductÿdetailsÿ],Flower 14.0g,1142,48.42,138.97,2.9x,412246
Walden Cannabis        [ÿproductÿdetailsÿ],Flower 28.0g,2008,48.54,178.59,3.7x,412024
Central Farms LLC        [ÿproductÿdetailsÿ],Flower 28.0g,1576,48.86,106.11,2.2x,412792
Cordus        [ÿproductÿdetailsÿ],Flower 28.0g,9928,48.91,137.37,2.8x,418921
Funky Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1176,49,129.88,2.7x,412743
Mno        [ÿproductÿdetailsÿ],Flower 14.0g,1519,49,126.59,2.6x,413090
Be Kind Buds        [ÿproductÿdetailsÿ],Flower 28.0g,1176,49,149.71,3.1x,416353
Bella Jane's        [ÿproductÿdetailsÿ],Flower 28.0g,1071,49,152.96,3.1x,416762
Biochron        [ÿproductÿdetailsÿ],Flower 14.0g,3636,49.2,122.15,2.5x,416641
Wicked Weed        [ÿproductÿdetailsÿ],Flower 14.0g,7084,49.26,129.12,2.6x,416155
Hanging Gardens of Central Washington        [ÿproductÿdetailsÿ],Flower 28.0g,4339,49.4,123.45,2.5x,416134
Harmony Farms        [ÿproductÿdetailsÿ],Flower 14.0g,11927,49.43,146.47,3.0x,415449
Raven        [ÿproductÿdetailsÿ],Flower 14.0g,7672,49.5,124.03,2.5x,417698
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Flower 14.0g,10624,49.68,146.8,3.0x,415971
Red Ridge Farmns        [ÿproductÿdetailsÿ],Flower 14.0g,4008,49.69,119.53,2.4x,412627
Docandyeti's        [ÿproductÿdetailsÿ],Flower 14.0g,1392,49.7,135.9,2.7x,414041
Sticky Budz        [ÿproductÿdetailsÿ],Flower 28.0g,2500,50,142.42,2.8x,412076
Jbc Farms        [ÿproductÿdetailsÿ],Flower 28.0g,1000,50,159.51,3.2x,412196
Green Freedom        [ÿproductÿdetailsÿ],Flower 28.0g,39450,50,130.28,2.6x,412515
Cobalt Cannabis Co        [ÿproductÿdetailsÿ],Flower 28.0g,1000,50,97.44,1.9x,412804
Loaded Soda        [ÿproductÿdetailsÿ],Flower 28.0g,1000,50,129.48,2.6x,417192
The Green Vault        [ÿproductÿdetailsÿ],Flower 28.0g,1552,50.3,62.68,1.2x,415711
Greenrush        [ÿproductÿdetailsÿ],Flower 14.0g,5117,50.4,147.33,2.9x,412295
Freya Farm        [ÿproductÿdetailsÿ],Flower 14.0g,2923,50.4,140.25,2.8x,416690
The Calyx Company        [ÿproductÿdetailsÿ],Flower 28.0g,1058,50.4,148.74,3.0x,412688
Hometown Herbs        [ÿproductÿdetailsÿ],Flower 14.0g,1339,50.46,143.62,2.8x,416133
Heavenly Buds        [ÿproductÿdetailsÿ],Flower 14.0g,7212,50.69,126.59,2.5x,417147
Fine Detail Greenway        [ÿproductÿdetailsÿ],Flower 14.0g,1261,50.72,130.19,2.6x,412400
Emerald City Growers        [ÿproductÿdetailsÿ],Flower 28.0g,10836,50.91,89.75,1.8x,416433
Trail Blazin Productions        [ÿproductÿdetailsÿ],Flower 14.0g,3704,50.93,153.21,3.0x,412082
Hitz Cannabis        [ÿproductÿdetailsÿ],Flower 28.0g,1020,51,132.07,2.6x,412854
Og Farms        [ÿproductÿdetailsÿ],Flower 28.0g,2244,51.19,149.46,2.9x,412687
Virginia Enterprises        [ÿproductÿdetailsÿ],Flower 28.0g,7105,51.24,136.68,2.7x,416539
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Flower 14.0g,33234,51.33,128.61,2.5x,413462
Rainier Acres        [ÿproductÿdetailsÿ],Flower 14.0g,2681,51.38,136.89,2.7x,416942
Cultivar Farms        [ÿproductÿdetailsÿ],Flower 14.0g,14786,51.62,122.62,2.4x,417095
Grx2        [ÿproductÿdetailsÿ],Flower 14.0g,5824,51.8,142.52,2.8x,424285
Emerald Peaks        [ÿproductÿdetailsÿ],Flower 14.0g,2284,51.88,110.92,2.1x,416198
Evergreen Production        [ÿproductÿdetailsÿ],Flower 28.0g,17187,51.88,146.25,2.8x,412815
Origens        [ÿproductÿdetailsÿ],Flower 14.0g,1946,52.5,134.31,2.6x,412891
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Flower 14.0g,7724,52.69,139.28,2.6x,417068
Plan C Farms LLC        [ÿproductÿdetailsÿ],Flower 14.0g,4872,52.77,129.39,2.5x,416206
Hannah Industries        [ÿproductÿdetailsÿ],Flower 14.0g,10066,52.79,142.56,2.7x,424223
Olympus Horticulture        [ÿproductÿdetailsÿ],Flower 14.0g,2650,53,141.36,2.7x,413107
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Flower 28.0g,8723,53.04,144.02,2.7x,412597
Agrijuana        [ÿproductÿdetailsÿ],Flower 28.0g,4803,53.14,134.81,2.5x,415998
Buddy Boy Farms        [ÿproductÿdetailsÿ],Flower 28.0g,44817,53.15,115.05,2.2x,412053
Hells Canyon Cannabis Company        [ÿproductÿdetailsÿ],Flower 14.0g,1227,53.34,154.03,2.9x,417202
Starleaf        [ÿproductÿdetailsÿ],Flower 28.0g,11680,53.54,137.41,2.6x,415815
Emerald Evolution        [ÿproductÿdetailsÿ],Flower 14.0g,1458,54,144.27,2.7x,412392
New Leaf Enterprises        [ÿproductÿdetailsÿ],Flower 28.0g,2970,54,136.56,2.5x,412070
Sitka Packaging        [ÿproductÿdetailsÿ],Flower 28.0g,3650,54.44,147.73,2.7x,412952
Gabriel        [ÿproductÿdetailsÿ],Flower 14.0g,6840,54.64,143.18,2.6x,415997
Downtown Cannabis Company        [ÿproductÿdetailsÿ],Flower 14.0g,1595,55,120.76,2.2x,420213
Grow Op Farms        [ÿproductÿdetailsÿ],Flower 14.0g,45831,55.06,146.46,2.7x,413287
Lifted Holdings        [ÿproductÿdetailsÿ],Flower 14.0g,2450,55.3,143.78,2.6x,417174
Fireline Cannabis        [ÿproductÿdetailsÿ],Flower 14.0g,11314,55.32,148.36,2.7x,417571
Premier Cannabis        [ÿproductÿdetailsÿ],Flower 14.0g,1710,55.5,131.64,2.4x,416062
Root Down        [ÿproductÿdetailsÿ],Flower 14.0g,2576,56,164.61,2.9x,412273
Project M        [ÿproductÿdetailsÿ],Flower 14.0g,1512,56,158.83,2.8x,417168
Essential Flower        [ÿproductÿdetailsÿ],Flower 28.0g,1176,56,143.02,2.6x,414233
Wicked Weed        [ÿproductÿdetailsÿ],Flower 28.0g,1456,56,135.07,2.4x,416155
Ogz Fire Weed        [ÿproductÿdetailsÿ],Flower 28.0g,6627,56.18,148.03,2.6x,416737
Manna Production        [ÿproductÿdetailsÿ],Flower 28.0g,7186,56.75,113.91,2.0x,412678
Articulated Solutions        [ÿproductÿdetailsÿ],Flower 28.0g,7395,57.22,166.93,2.9x,416586
Treehawk Farms        [ÿproductÿdetailsÿ],Flower 14.0g,2163,57.56,138.48,2.4x,412193
Lilac City Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,5642,57.75,125.75,2.2x,415719
North Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,1841,57.75,141.01,2.4x,416448
Eagle Tree Farms        [ÿproductÿdetailsÿ],Flower 28.0g,1856,58,175.98,3.0x,422190
Clandestine Consulting        [ÿproductÿdetailsÿ],Flower 14.0g,15854,58.82,148,2.5x,414039
Omg Sykes        [ÿproductÿdetailsÿ],Flower 28.0g,1434,59,158.33,2.7x,412720
Pacific Canna Clones        [ÿproductÿdetailsÿ],Flower 14.0g,2023,59.5,152.09,2.6x,412994
Driftboat        [ÿproductÿdetailsÿ],Flower 14.0g,2440,59.5,133.19,2.2x,416551
Emerald Peaks Garden        [ÿproductÿdetailsÿ],Flower 14.0g,3800,59.54,151.32,2.5x,414464
Coastal Enterprises        [ÿproductÿdetailsÿ],Flower 14.0g,3326,59.66,170.82,2.9x,412408
Stone Supply        [ÿproductÿdetailsÿ],Flower 28.0g,1800,60,157.24,2.6x,413463
Mas Farms        [ÿproductÿdetailsÿ],Flower 14.0g,2416,60.25,160.98,2.7x,414232
North Coast Growers        [ÿproductÿdetailsÿ],Flower 14.0g,1666,60.31,167.95,2.8x,413163
Royal Tree Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,5138,60.9,157.09,2.6x,412425
509 Da Kine        [ÿproductÿdetailsÿ],Flower 28.0g,10891,61.66,126.13,2.0x,412599
Doctor And Crook        [ÿproductÿdetailsÿ],Flower 28.0g,1178,62,162.68,2.6x,416831
Green Zombie        [ÿproductÿdetailsÿ],Flower 28.0g,1966,62.07,115.82,1.9x,414114
Bang's Cannabis Company        [ÿproductÿdetailsÿ],Flower 14.0g,1232,63,137.79,2.2x,412402
WA Grower        [ÿproductÿdetailsÿ],Flower 28.0g,31834,63.64,175.18,2.8x,417380
Green Chiefs        [ÿproductÿdetailsÿ],Flower 28.0g,2820,64,187.26,2.9x,412672
Secret Gardens of Washington        [ÿproductÿdetailsÿ],Flower 14.0g,4389,66.5,165.06,2.5x,412431
Puffin Farm        [ÿproductÿdetailsÿ],Flower 28.0g,2452,66.8,179.11,2.7x,413021
Aurum Farms        [ÿproductÿdetailsÿ],Flower 14.0g,8554,68.17,161.8,2.4x,424484
The Cascade Gnome        [ÿproductÿdetailsÿ],Flower 28.0g,1100,68.8,222.5,3.2x,413177
Double Dutch        [ÿproductÿdetailsÿ],Flower 28.0g,1388,69.91,197.58,2.8x,413084
