Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
Heavenly Buds        [ÿproductÿdetailsÿ],Concentrate 1.0g,12659,11.76,32.05,2.7x,417147
Monkey Grass Farms        [ÿproductÿdetailsÿ],Concentrate 0.5g,1350,11.78,29.52,2.5x,412618
Inland Desert Concentrates        [ÿproductÿdetailsÿ],Concentrate 1.0g,28192,11.78,25.92,2.2x,417017
Red Ridge Farmns        [ÿproductÿdetailsÿ],Concentrate 1.0g,13255,11.79,31,2.6x,412627
Dynamic Harvest        [ÿproductÿdetailsÿ],Flower 3.5g,29868,11.8,36.96,3.1x,416393
D And L Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,1104,11.83,40.5,3.4x,416400
Subx        [ÿproductÿdetailsÿ],Concentrate 1.0g,23603,11.83,34.02,2.9x,412111
Rootworx        [ÿproductÿdetailsÿ],Flower 3.5g,32637,11.86,34.98,2.9x,413665
Agape Research WA        [ÿproductÿdetailsÿ],Flower 3.5g,3493,11.88,35.27,3.0x,413293
Virginia Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,9750,11.88,32.39,2.7x,414038
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Concentrate 1.0g,32794,11.88,32.56,2.7x,417068
Northwest Finest        [ÿproductÿdetailsÿ],Flower 3.5g,16234,11.89,33.28,2.8x,416499
The Calyx Company        [ÿproductÿdetailsÿ],Flower 7.0g,2520,11.9,41.3,3.5x,412688
Cascadia Gardens        [ÿproductÿdetailsÿ],Vape 0.5g,8268,11.91,32.7,2.7x,412964
Funky Farms        [ÿproductÿdetailsÿ],Flower 3.5g,6615,11.93,34.27,2.9x,412743
Northwestpearl        [ÿproductÿdetailsÿ],Flower 3.5g,5328,11.93,33.85,2.8x,413097
Pinnacle NW        [ÿproductÿdetailsÿ],Flower 3.5g,11528,11.94,34.84,2.9x,422257
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Concentrate 1.0g,30790,11.95,33.65,2.8x,413075
Sasquatch Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,4333,11.96,35.21,2.9x,416561
Canna Organix        [ÿproductÿdetailsÿ],Flower 3.5g,52951,11.98,37.1,3.1x,415835
Emerald Peaks        [ÿproductÿdetailsÿ],Flower 3.5g,48326,11.98,40.6,3.4x,416198
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Preroll 3.0g,2100,12,34.32,2.9x,415971
Freedom Farms        [ÿproductÿdetailsÿ],Vape 0.25g,3348,12,34.77,2.9x,413204
Tantus        [ÿproductÿdetailsÿ],Vape 1.0g,19824,12,37.29,3.1x,415802
The Hollingsworth Cannabis Company        [ÿproductÿdetailsÿ],Vape 1.0g,3720,12,33.15,2.8x,416406
'oh' Mcdonald Farms        [ÿproductÿdetailsÿ],Flower 3.5g,3960,12,34.87,2.9x,413650
Kai'dro        [ÿproductÿdetailsÿ],Flower 3.5g,2736,12,35.03,2.9x,413652
"Mrs Green Jeans & the Captain, LLC        [ÿproductÿdetailsÿ]",Flower 7.0g,1920,12,38.65,3.2x,423373
Royal Tree Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,21276,12,29,2.4x,412425
502 Processor's Group        [ÿproductÿdetailsÿ],Concentrate 1.0g,4368,12,32.92,2.7x,413478
Palouse Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,1800,12,31.36,2.6x,415459
The Greenery Extracts        [ÿproductÿdetailsÿ],Flower 3.5g,3233,12.02,34.9,2.9x,416982
Treedom        [ÿproductÿdetailsÿ],Concentrate 1.0g,13704,12.02,34.26,2.8x,413920
Dogtown Pioneers        [ÿproductÿdetailsÿ],Concentrate 1.0g,5268,12.02,31.06,2.6x,416538
J D        [ÿproductÿdetailsÿ],Concentrate 0.5g,17185,12.03,30.35,2.5x,419136
Odo        [ÿproductÿdetailsÿ],Concentrate 1.0g,1404,12.04,30.22,2.5x,417498
Leaph        [ÿproductÿdetailsÿ],Flower 3.5g,42448,12.08,37.16,3.1x,417010
Mt Baker Homegrown        [ÿproductÿdetailsÿ],Flower 3.5g,24803,12.09,35.61,2.9x,412500
Bulldog Weed        [ÿproductÿdetailsÿ],Flower 3.5g,16648,12.13,37.2,3.1x,412050
Pacific Growers Northwest        [ÿproductÿdetailsÿ],Flower 3.5g,2760,12.13,28.46,2.3x,413220
Harmony Farms        [ÿproductÿdetailsÿ],Vape 0.5g,424788,12.15,36.71,3.0x,415449
Pure Green Cross WA        [ÿproductÿdetailsÿ],Flower 3.5g,6447,12.15,40.03,3.3x,412855
Nectar        [ÿproductÿdetailsÿ],Flower 3.5g,3463,12.15,37.88,3.1x,416030
Two Heads Co.        [ÿproductÿdetailsÿ],Concentrate 0.5g,28938,12.15,33.26,2.7x,412904
Lm Digital        [ÿproductÿdetailsÿ],Concentrate 1.0g,39634,12.15,34.17,2.8x,417214
Solar Joes        [ÿproductÿdetailsÿ],Flower 3.5g,6650,12.16,34.51,2.8x,415819
Fine Detail Greenway        [ÿproductÿdetailsÿ],Flower 3.5g,6852,12.17,36.54,3.0x,412400
Jbc Grow        [ÿproductÿdetailsÿ],Flower 3.5g,4633,12.17,35.43,2.9x,413631
Evergreen Hydro Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,12308,12.17,35.38,2.9x,418524
Deep Flower        [ÿproductÿdetailsÿ],Flower 3.5g,5364,12.19,33.15,2.7x,416619
Deepwater Botanicals        [ÿproductÿdetailsÿ],Flower 3.5g,12665,12.21,37.27,3.1x,412154
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Flower 3.5g,167725,12.21,35.45,2.9x,414281
Alliance 502        [ÿproductÿdetailsÿ],Concentrate 1.0g,6210,12.21,35.99,2.9x,412949
Puffin Farm        [ÿproductÿdetailsÿ],Concentrate 1.0g,2541,12.21,28.87,2.4x,413021
The High Road        [ÿproductÿdetailsÿ],Flower 3.5g,28297,12.22,33.06,2.7x,415739
Mountain Hi        [ÿproductÿdetailsÿ],Flower 3.5g,1813,12.25,34.79,2.8x,412446
Kudu Pharms        [ÿproductÿdetailsÿ],Flower 3.5g,5391,12.25,35.26,2.9x,414197
Sunbloom        [ÿproductÿdetailsÿ],Flower 3.5g,2352,12.25,30.24,2.5x,416367
Son Lux        [ÿproductÿdetailsÿ],Flower 3.5g,2818,12.25,34.31,2.8x,416566
Green Bluff Greenhouse        [ÿproductÿdetailsÿ],Flower 3.5g,4508,12.25,36.83,3.0x,417398
Fire House Productions        [ÿproductÿdetailsÿ],Flower 3.5g,24255,12.25,36.45,3.0x,421103
Evergreen Herbal        [ÿproductÿdetailsÿ],Concentrate 0.5g,2837,12.25,32.32,2.6x,78256
Edgemont Group        [ÿproductÿdetailsÿ],Concentrate 1.0g,60872,12.25,32.15,2.6x,422993
Honey Creek Enterprises        [ÿproductÿdetailsÿ],Flower 3.5g,8411,12.26,40.04,3.3x,416517
Trail Blazin Productions        [ÿproductÿdetailsÿ],Flower 3.5g,39990,12.27,38.33,3.1x,412082
Bang's Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,48606,12.28,33.78,2.8x,412402
Fairwinds Manufacturing        [ÿproductÿdetailsÿ],Topical,90464,12.28,38.06,3.1x,414286
Origens        [ÿproductÿdetailsÿ],Flower 3.5g,57448,12.29,35.58,2.9x,412891
Virginia Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,3638,12.29,35.36,2.9x,416539
Mac Garden        [ÿproductÿdetailsÿ],Flower 3.5g,3287,12.32,38.68,3.1x,414152
J.e.t.        [ÿproductÿdetailsÿ],Flower 3.5g,5137,12.32,37.01,3.0x,416990
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,438344,12.35,37.84,3.1x,413462
Green Acre Pharms        [ÿproductÿdetailsÿ],Flower 3.5g,64172,12.36,37.11,3.0x,413099
Emerald Evolution        [ÿproductÿdetailsÿ],Flower 7.0g,15182,12.37,27.54,2.2x,412392
Kush Valley        [ÿproductÿdetailsÿ],Flower 7.0g,3540,12.38,39.08,3.2x,416606
Surefire Growers        [ÿproductÿdetailsÿ],Flower 3.5g,36410,12.39,36.66,3.0x,415813
Klaritie Farms        [ÿproductÿdetailsÿ],Flower 3.5g,15659,12.39,38.38,3.1x,419959
Ionic        [ÿproductÿdetailsÿ],Flower 3.5g,14527,12.41,38.95,3.1x,415712
Double Delicious        [ÿproductÿdetailsÿ],Flower 7.0g,2883,12.41,55.61,4.5x,414462
Going Green        [ÿproductÿdetailsÿ],Flower 14.0g,1662,12.41,38.9,3.1x,413110
Premium Cannabis Producers LLC        [ÿproductÿdetailsÿ],Flower 3.5g,5130,12.42,41.23,3.3x,417051
Salish Sativas        [ÿproductÿdetailsÿ],Flower 3.5g,12098,12.44,36.99,3.0x,415914
Evergreen Production        [ÿproductÿdetailsÿ],Flower 3.5g,8221,12.47,33.59,2.7x,416601
Phat N Sticky        [ÿproductÿdetailsÿ],Concentrate 1.0g,27049,12.47,34.79,2.8x,412217
Auricag        [ÿproductÿdetailsÿ],Flower 3.5g,8276,12.49,37.37,3.0x,412118
Pdt Technologies        [ÿproductÿdetailsÿ],Vape 0.5g,1000,12.5,35.46,2.8x,415707
Bang's Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,20582,12.5,29.18,2.3x,412402
Sourface        [ÿproductÿdetailsÿ],Flower 14.0g,7520,12.5,32.29,2.6x,412679
Mfused        [ÿproductÿdetailsÿ],Concentrate 1.0g,14738,12.5,34.9,2.8x,415766
Budco Farms        [ÿproductÿdetailsÿ],Flower 3.5g,16800,12.52,35.25,2.8x,412902
Rainier Acres        [ÿproductÿdetailsÿ],Flower 3.5g,30507,12.52,35.99,2.9x,416942
Gecko Growers        [ÿproductÿdetailsÿ],Flower 7.0g,2642,12.52,40.73,3.3x,412135
Emerald Evolution        [ÿproductÿdetailsÿ],Flower 3.5g,44946,12.57,37.47,3.0x,412392
Cannaseur's Choice        [ÿproductÿdetailsÿ],Concentrate 1.0g,17373,12.57,37.03,2.9x,416908
Sweetwater Farms        [ÿproductÿdetailsÿ],Flower 3.5g,76287,12.58,37.41,3.0x,424256
Pure Green Cross WA        [ÿproductÿdetailsÿ],Concentrate 1.0g,2040,12.58,36.82,2.9x,412855
Grassroots Pharm        [ÿproductÿdetailsÿ],Flower 3.5g,9593,12.6,33.99,2.7x,417303
Optimum Extracts        [ÿproductÿdetailsÿ],Concentrate 0.25g,22209,12.61,37.87,3.0x,416911
Conscious Cannabis        [ÿproductÿdetailsÿ],Concentrate 0.5g,30671,12.63,35.8,2.8x,416008
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,127215,12.65,35.67,2.8x,413075
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Vape 0.5g,162609,12.67,36.88,2.9x,412882
Royal Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,1525,12.67,35.34,2.8x,413723
Docandyeti's        [ÿproductÿdetailsÿ],Flower 3.5g,37880,12.68,37.78,3.0x,414041
El Rey De La Kush        [ÿproductÿdetailsÿ],Flower 3.5g,3124,12.69,36.6,2.9x,422324
Red Ridge Farmns        [ÿproductÿdetailsÿ],Flower 3.5g,45940,12.72,36.23,2.8x,412627
Fairwinds Manufacturing        [ÿproductÿdetailsÿ],Vape 0.25g,30787,12.73,36.78,2.9x,414286
Hannah Industries        [ÿproductÿdetailsÿ],Concentrate 0.5g,25548,12.76,34.21,2.7x,424223
Rock Island Farm        [ÿproductÿdetailsÿ],Flower 3.5g,4109,12.78,42.91,3.4x,425023
Red Ridge Farmns        [ÿproductÿdetailsÿ],Vape 0.5g,1915,12.79,32.53,2.5x,412627
Billows of Haze        [ÿproductÿdetailsÿ],Flower 3.5g,6801,12.79,38.34,3.0x,417631
Jms. Consultants        [ÿproductÿdetailsÿ],Flower 3.5g,5556,12.8,37.11,2.9x,416423
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Concentrate 1.0g,291881,12.81,37.34,2.9x,412882
The Potting Bench        [ÿproductÿdetailsÿ],Flower 3.5g,2978,12.83,35.63,2.8x,416545
Laughing Man Farms        [ÿproductÿdetailsÿ],Flower 3.5g,3322,12.87,33.52,2.6x,417382
Cannaseur's Choice        [ÿproductÿdetailsÿ],Flower 3.5g,128246,12.89,38.14,3.0x,416908
Greenleaf Industries        [ÿproductÿdetailsÿ],Flower 3.5g,1940,12.89,39.54,3.1x,417274
Greenrush        [ÿproductÿdetailsÿ],Flower 3.5g,31874,12.9,38.21,3.0x,412295
THC Partners        [ÿproductÿdetailsÿ],Vape 0.5g,11864,12.91,37.62,2.9x,415987
G&s Greenery        [ÿproductÿdetailsÿ],Flower 3.5g,26537,12.93,36.65,2.8x,415986
Oleum Extracts        [ÿproductÿdetailsÿ],Vape 0.5g,114896,12.94,37.39,2.9x,412991
Olympic Growers        [ÿproductÿdetailsÿ],Flower 7.0g,10593,12.95,38.49,3.0x,412147
Green Thumb Growers        [ÿproductÿdetailsÿ],Flower 3.5g,3002,12.99,35.21,2.7x,412803
Dynamic Processors        [ÿproductÿdetailsÿ],Vape 0.5g,1300,13,36.03,2.8x,417163
Ag Grow        [ÿproductÿdetailsÿ],Flower 3.5g,8411,13,38.46,3.0x,412557
Oleum Extracts        [ÿproductÿdetailsÿ],Flower 3.5g,1404,13,37.39,2.9x,412991
Stone Supply        [ÿproductÿdetailsÿ],Flower 3.5g,6240,13,35.97,2.8x,413463
Svin Garden        [ÿproductÿdetailsÿ],Flower 3.5g,12935,13,36.86,2.8x,415820
Sunbloom        [ÿproductÿdetailsÿ],Concentrate 1.0g,1092,13,38.35,3.0x,416367
Mother Earth Farms        [ÿproductÿdetailsÿ],Topical,1066,13,37.31,2.9x,425080
Optimum Extracts        [ÿproductÿdetailsÿ],Vape 0.25g,2084,13.04,36.3,2.8x,416911
Agrijuana        [ÿproductÿdetailsÿ],Vape 1.0g,29314,13.04,37.1,2.8x,415998
Mfused        [ÿproductÿdetailsÿ],Concentrate 0.5g,19530,13.06,37.76,2.9x,415766
Grx2        [ÿproductÿdetailsÿ],Flower 3.5g,5973,13.1,35.57,2.7x,424285
Belladonna        [ÿproductÿdetailsÿ],Flower 3.5g,11156,13.11,37.05,2.8x,416894
Ground Up Cultivation        [ÿproductÿdetailsÿ],Flower 3.5g,2297,13.12,39.65,3.0x,415933
Optimum Extracts        [ÿproductÿdetailsÿ],Concentrate 0.5g,340655,13.12,37.96,2.9x,416911
Sky Standard Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,5932,13.12,35.9,2.7x,415980
Inflorescence        [ÿproductÿdetailsÿ],Flower 3.5g,33936,13.13,39.51,3.0x,415156
Raven        [ÿproductÿdetailsÿ],Flower 3.5g,14918,13.15,37.76,2.9x,417698
Knights Hemplar        [ÿproductÿdetailsÿ],Concentrate 1.0g,3676,13.15,36.46,2.8x,412341
NW Connoisseurs        [ÿproductÿdetailsÿ],Flower 3.5g,7686,13.17,36.85,2.8x,421766
Hang Roots        [ÿproductÿdetailsÿ],Flower 3.5g,14167,13.19,38.95,3.0x,415771
Dna Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,19142,13.21,38.8,2.9x,413464
Ahui        [ÿproductÿdetailsÿ],Flower 3.5g,30809,13.23,38.58,2.9x,412015
Saturn Group        [ÿproductÿdetailsÿ],Flower 3.5g,66630,13.23,36.33,2.7x,412112
Optimum Extracts        [ÿproductÿdetailsÿ],Vape 0.5g,59132,13.26,37.98,2.9x,416911
Mfused        [ÿproductÿdetailsÿ],Vape 0.5g,1398,13.3,31.74,2.4x,415766
Application Software Products        [ÿproductÿdetailsÿ],Flower 3.5g,1915,13.3,39.08,2.9x,415727
Forte Farms        [ÿproductÿdetailsÿ],Flower 3.5g,5098,13.3,43.33,3.3x,416431
Conscious Cannabis        [ÿproductÿdetailsÿ],Vape 0.5g,1666,13.33,39.34,3.0x,416008
Hells Canyon Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,3932,13.33,38.21,2.9x,417202
Quality Growers        [ÿproductÿdetailsÿ],Flower 3.5g,18935,13.33,40.75,3.1x,417338
Yield Farms        [ÿproductÿdetailsÿ],Vape 0.5g,22550,13.36,41.03,3.1x,412337
Olympus Horticulture        [ÿproductÿdetailsÿ],Flower 3.5g,108644,13.38,37.4,2.8x,413107
Canna Organix        [ÿproductÿdetailsÿ],Vape 0.5g,61456,13.4,36.74,2.7x,415835
Emerald Mountain        [ÿproductÿdetailsÿ],Topical,1349,13.41,42.33,3.2x,413176
Lm Digital        [ÿproductÿdetailsÿ],Concentrate 0.5g,1254,13.42,29.36,2.2x,417214
Olympic Mountain Man Farm        [ÿproductÿdetailsÿ],Flower 3.5g,7380,13.43,36.72,2.7x,413001
Biochron        [ÿproductÿdetailsÿ],Flower 3.5g,6449,13.43,39.2,2.9x,416641
Pacific Northwest Growers        [ÿproductÿdetailsÿ],Flower 3.5g,22136,13.44,38.47,2.9x,412068
Walden Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,7166,13.44,45.4,3.4x,412024
Fireline Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,228616,13.45,38.97,2.9x,417571
Harmony Farms        [ÿproductÿdetailsÿ],Flower 3.5g,50466,13.46,40.9,3.0x,415449
Freya Farm        [ÿproductÿdetailsÿ],Flower 3.5g,23380,13.47,40.91,3.0x,416690
Plenus        [ÿproductÿdetailsÿ],Concentrate 1.0g,3060,13.47,36.27,2.7x,415787
Virtual Services        [ÿproductÿdetailsÿ],Topical,12923,13.47,49.06,3.6x,412073
Natural Mystic Farms        [ÿproductÿdetailsÿ],Flower 7.0g,17576,13.48,44.89,3.3x,412155
Canna Pharmz Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,2725,13.5,37.63,2.8x,413210
Heylo        [ÿproductÿdetailsÿ],Concentrate 1.0g,1539,13.5,36.94,2.7x,417288
Raven        [ÿproductÿdetailsÿ],Edible,1095,13.5,37.74,2.8x,417698
White Star        [ÿproductÿdetailsÿ],Flower 7.0g,7749,13.57,34.64,2.6x,416579
Sitka Packaging        [ÿproductÿdetailsÿ],Concentrate 1.0g,27434,13.57,37.98,2.8x,412952
Origin Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,3570,13.61,41,3.0x,415695
Ladera Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2896,13.63,45.25,3.3x,417301
Articulated Solutions        [ÿproductÿdetailsÿ],Flower 3.5g,30710,13.64,40.68,3.0x,416586
Driftboat        [ÿproductÿdetailsÿ],Flower 3.5g,38272,13.65,39.09,2.9x,416551
Eagle Tree Farms        [ÿproductÿdetailsÿ],Flower 7.0g,5212,13.66,44.46,3.3x,422190
Khush Kush        [ÿproductÿdetailsÿ],Flower 3.5g,48642,13.68,39.36,2.9x,413145
Bacons Buds        [ÿproductÿdetailsÿ],Flower 3.5g,27916,13.72,37.11,2.7x,412288
Downtown Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,29833,13.73,37.47,2.7x,420213
Edgemont Group        [ÿproductÿdetailsÿ],Vape 1.0g,5280,13.75,38.09,2.8x,422993
Grow Op Farms        [ÿproductÿdetailsÿ],Flower 3.5g,446905,13.77,39.72,2.9x,413287
Lifted Holdings        [ÿproductÿdetailsÿ],Concentrate 1.0g,17460,13.77,34.23,2.5x,417174
Mj Productions        [ÿproductÿdetailsÿ],Flower 3.5g,21355,13.78,39.74,2.9x,412109
Ionic        [ÿproductÿdetailsÿ],Vape 1.0g,379232,13.8,40.49,2.9x,415712
Emerald Jane's        [ÿproductÿdetailsÿ],Flower 3.5g,26084,13.8,39.22,2.8x,412148
Oliver's Farm        [ÿproductÿdetailsÿ],Concentrate 1.0g,1035,13.8,39.57,2.9x,412185
Virginia Company        [ÿproductÿdetailsÿ],Flower 3.5g,103866,13.81,39.61,2.9x,414038
Pioneer Production And Processing        [ÿproductÿdetailsÿ],Flower 3.5g,59246,13.84,40.84,3.0x,416063
"Legendary Laboratories, LLC        [ÿproductÿdetailsÿ]",Flower 3.5g,11440,13.84,39.41,2.8x,424500
Sunnyside Northwest        [ÿproductÿdetailsÿ],Flower 14.0g,1148,13.88,46.95,3.4x,416672
Sgb        [ÿproductÿdetailsÿ],Flower 3.5g,12897,13.91,41.49,3.0x,412621
Wicked Weed        [ÿproductÿdetailsÿ],Flower 3.5g,10694,13.91,38.29,2.8x,416155
Eco Ventures        [ÿproductÿdetailsÿ],Concentrate 1.0g,41733,13.93,37.25,2.7x,416853
Coastal Enterprises        [ÿproductÿdetailsÿ],Flower 3.5g,37373,13.94,39.79,2.9x,412408
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Flower 3.5g,145643,13.97,39.91,2.9x,417068
Bmf Washington        [ÿproductÿdetailsÿ],Vape 1.0g,135607,13.99,40.35,2.9x,412149
Kali Products        [ÿproductÿdetailsÿ],Flower 7.0g,3312,13.99,37.18,2.7x,416973
Fairwinds Manufacturing        [ÿproductÿdetailsÿ],Vape 0.5g,11698,14,40.26,2.9x,414286
Treehawk Farms        [ÿproductÿdetailsÿ],Flower 3.5g,30417,14,38.53,2.8x,412193
View Askew Farms        [ÿproductÿdetailsÿ],Flower 3.5g,1638,14,38.85,2.8x,412764
Pacific Coast Northern        [ÿproductÿdetailsÿ],Flower 3.5g,1400,14,37.88,2.7x,413128
Mns - Pnp        [ÿproductÿdetailsÿ],Flower 3.5g,3290,14,36.55,2.6x,415689
Paps 1        [ÿproductÿdetailsÿ],Flower 3.5g,1260,14,44.57,3.2x,416071
Superior Harvest        [ÿproductÿdetailsÿ],Flower 3.5g,1428,14,42.95,3.1x,416977
Cascade Growers        [ÿproductÿdetailsÿ],Flower 7.0g,3794,14,43.3,3.1x,412180
Hanging Gardens of Central Washington        [ÿproductÿdetailsÿ],Flower 7.0g,1092,14,41.52,3.0x,416134
Superior Harvest        [ÿproductÿdetailsÿ],Flower 7.0g,1582,14,58.77,4.2x,416977
Washington Source        [ÿproductÿdetailsÿ],Flower 14.0g,1344,14,49.26,3.5x,418443
New Leaf Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,2700,14,42.38,3.0x,412070
Over the Top        [ÿproductÿdetailsÿ],Flower 3.5g,41185,14.1,38.74,2.7x,412056
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,60911,14.1,42.12,3.0x,415971
Oleum Extracts        [ÿproductÿdetailsÿ],Concentrate 0.5g,8520,14.11,38.22,2.7x,412991
Alliance 502        [ÿproductÿdetailsÿ],Flower 3.5g,12027,14.13,40.37,2.9x,412949
Plan C Farms LLC        [ÿproductÿdetailsÿ],Flower 3.5g,53102,14.17,39.7,2.8x,416206
Mns - Pnp        [ÿproductÿdetailsÿ],Vape 0.5g,2115,14.2,36.94,2.6x,415689
Viscro Holdings        [ÿproductÿdetailsÿ],Flower 3.5g,4275,14.2,37.51,2.6x,412656
Delta Processing        [ÿproductÿdetailsÿ],Concentrate 0.5g,4331,14.21,44.5,3.1x,419892
Happy Valley Farms        [ÿproductÿdetailsÿ],Flower 3.5g,12256,14.23,46.87,3.3x,412567
Northwest Greenery        [ÿproductÿdetailsÿ],Flower 7.0g,1125,14.25,52.07,3.7x,415937
Windy River Research        [ÿproductÿdetailsÿ],Flower 3.5g,29676,14.28,44.25,3.1x,413467
Rochester Farms        [ÿproductÿdetailsÿ],Flower 7.0g,12797,14.28,42.73,3.0x,413002
Cloud 9 Farms        [ÿproductÿdetailsÿ],Flower 3.5g,5810,14.3,38.86,2.7x,412704
Root Down        [ÿproductÿdetailsÿ],Flower 3.5g,20965,14.32,41.43,2.9x,412273
Gabriel        [ÿproductÿdetailsÿ],Flower 3.5g,94083,14.34,39.22,2.7x,415997
Peak Supply        [ÿproductÿdetailsÿ],Flower 7.0g,3160,14.35,50.71,3.5x,413077
Treedom        [ÿproductÿdetailsÿ],Flower 3.5g,41560,14.37,41.68,2.9x,413920
Premier Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,12491,14.37,41.88,2.9x,416062
Project M        [ÿproductÿdetailsÿ],Flower 3.5g,23330,14.37,40.87,2.8x,417168
Agrijuana        [ÿproductÿdetailsÿ],Topical,29400,14.39,42.12,2.9x,415998
Evergreen Herbal        [ÿproductÿdetailsÿ],Vape 0.5g,2125,14.5,41.71,2.9x,78256
Quincy Green        [ÿproductÿdetailsÿ],Flower 7.0g,5886,14.51,37.44,2.6x,412358
Circanna        [ÿproductÿdetailsÿ],Topical,30464,14.52,43.13,3.0x,413174
Empyreal Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,3138,14.53,40.05,2.8x,415969
Trail Blazin Productions        [ÿproductÿdetailsÿ],Concentrate 1.0g,1140,14.57,42.29,2.9x,412082
Jbc Grow        [ÿproductÿdetailsÿ],Flower 7.0g,7155,14.64,48.01,3.3x,413631
High Five Farms        [ÿproductÿdetailsÿ],Flower 7.0g,4094,14.64,43.76,3.0x,416746
Winterlife        [ÿproductÿdetailsÿ],Concentrate 1.0g,5212,14.64,36.57,2.5x,412808
Perma        [ÿproductÿdetailsÿ],Topical,2043,14.64,41.27,2.8x,416124
North Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,34627,14.65,40.77,2.8x,416448
Wow Weed        [ÿproductÿdetailsÿ],Flower 7.0g,1373,14.65,40.94,2.8x,413038
C Block Group        [ÿproductÿdetailsÿ],Flower 14.0g,27120,14.65,44.4,3.0x,412728
Quality Green Trees        [ÿproductÿdetailsÿ],Flower 3.5g,96929,14.66,42.55,2.9x,413632
"Pacala,  Inc        [ÿproductÿdetailsÿ]",Concentrate 1.0g,1360,14.67,32.3,2.2x,415970
Sky High Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,34729,14.68,41.29,2.8x,424091
Hometown Herbs        [ÿproductÿdetailsÿ],Flower 3.5g,11335,14.7,39.93,2.7x,416133
Lifted Holdings        [ÿproductÿdetailsÿ],Flower 3.5g,78071,14.7,39.06,2.7x,417174
Canna Herb Farms        [ÿproductÿdetailsÿ],Flower 28.0g,10297,14.77,50.75,3.4x,412947
Circanna        [ÿproductÿdetailsÿ],Vape 0.5g,15665,14.78,40.18,2.7x,413174
Yield Farms        [ÿproductÿdetailsÿ],Concentrate 0.5g,1320,14.8,40.87,2.8x,412337
Heavenly Buds        [ÿproductÿdetailsÿ],Flower 3.5g,47367,14.81,41.76,2.8x,417147
